Family	Model	Degrees of freedom	LnL	# sites (BEB pp > 0.95)	# sites (BEB pp > 0.99)	dN	dS	dN/dS	Num. sites (BEB pp > 0.95)	Num. sites (BEB pp > 0.99)	index	Likelihood_ratio	Significativo
F101970_FHEP_G1	M2	7.0	-237.95490299999997	0	0	25.5045	1.1172	22.8294	26.0	14.0	332	3.5025020000000495	-
F101970_FHEP_G1	M1	5.0	-239.706154	0	0	2.8402	2.8402	1.0			332	3.5025020000000495	-
F30756_MLIG_G1	M1	5.0	-1154.28919	0	0	0.0083	0.0253	0.3276			8396	40.35331999999971	***
F30756_MLIG_G1	M2	7.0	-1134.11253	0	0	0.2329	0.0074	31.3756	1.0	0.0	8396	40.35331999999971	***
F26382_MLIG_G1	M2	7.0	-795.4508969999999	0	0	0.0	0.0	0.0	0.0	0.0	7581	7.800000025781628e-05	-
F26382_MLIG_G1	M1	5.0	-795.4509360000001	0	0	0.0	0.0001	0.0			7581	7.800000025781628e-05	-
F27671_MLIG_G1	M1	6.0	-2537.734075	0	0	0.0004	0.0241	0.0153			7881	0.0005520000004253234	-
F27671_MLIG_G1	M2	8.0	-2537.7337989999996	0	0	0.0004	0.0241	0.0158	0.0	0.0	7881	0.0005520000004253234	-
F87154_MLIG_G1	M1	5.0	-670.0862549999999	0	0	0.0	0.0	1.0			17772	0.0	-
F87154_MLIG_G1	M2	7.0	-670.0862549999999	0	0	0.0	0.0	1.0745	0.0	0.0	17772	0.0	-
F8568_ECAN_G1	M2	7.0	-355.98576	0	0	0.0	0.0	0.0	0.0	0.0	17521	7.999999979801942e-06	-
F8568_ECAN_G1	M1	5.0	-355.985764	0	0	0.0	0.0	0.0			17521	7.999999979801942e-06	-
F89525_MLIG_G1	M2	8.0	-6746.765314	0	0	0.0012	0.0115	0.1055	0.0	0.0	18154	4.400000034365803e-05	-
F89525_MLIG_G1	M1	6.0	-6746.765336	0	0	0.0012	0.0115	0.1055			18154	4.400000034365803e-05	-
F69563_SMAR_G1	M1	5.0	-768.9513019999999	0	0	0.0	0.0	0.037000000000000005			14879	8.600000001024455e-05	-
F69563_SMAR_G1	M2	7.0	-768.9512589999999	0	0	0.0	0.0	0.2023	0.0	0.0	14879	8.600000001024455e-05	-
F88646_TREG_G1	M1	5.0	-350.28711400000003	0	0	16.6667	16.6667	1.0			18010	0.0	-
F88646_TREG_G1	M2	7.0	-350.28711400000003	0	0	16.6667	16.6667	1.0	0.0	0.0	18010	0.0	-
F6928_MLIG_G1	M2	8.0	-1814.160286	0	0	0.0027	0.0133	0.20600000000000002	0.0	0.0	14835	0.5000639999998384	-
F6928_MLIG_G1	M1	6.0	-1814.410318	0	0	0.0013	0.0134	0.1002			14835	0.5000639999998384	-
F97386_MCOR_G1	M1	5.0	-1512.928703	0	0	0.0388	0.0418	0.9288			19468	8.487018000000262	***
F97386_MCOR_G1	M2	7.0	-1508.685194	0	0	0.0528	0.0303	1.7416	0.0	0.0	19468	8.487018000000262	***
F88773_SMED_G1	M1	5.0	-1477.2846	0	0	0.0027	0.015	0.1816			18029	0.0	-
F88773_SMED_G1	M2	7.0	-1477.2846	0	0	0.0	0.0	0.1816	0.0	0.0	18029	0.0	-
F68541_MLIG_G1	M1	6.0	-1993.7223780000002	0	0	0.001	0.0354	0.0284			14726	5.600000031336094e-05	-
F68541_MLIG_G1	M2	8.0	-1993.72235	0	0	0.001	0.0354	0.0284	0.0	0.0	14726	5.600000031336094e-05	-
F78008_MLIG_G1	M2	7.0	-1424.568679	0	0	2.8722	0.0353	81.3559	9.0	3.0	16256	70.8962919999999	***
F78008_MLIG_G1	M1	5.0	-1460.016825	0	0	0.023	0.1166	0.1973			16256	70.8962919999999	***
F163_HDIM_G1	M1	54.0	-578.6629690000001	0	0	2.8431	2.8431	1.0			5914	0.0004060000001118169	-
F163_HDIM_G1	M2	56.0	-578.662766	0	0	2.8432	2.8432	1.0	0.0	0.0	5914	0.0004060000001118169	-
F77404_MLIG_G1	M1	5.0	-349.452056	0	0	0.0001	0.0001	1.0			16157	0.15067199999998593	-
F77404_MLIG_G1	M2	7.0	-349.37672000000003	0	0	0.0	0.0	103.619	0.0	0.0	16157	0.15067199999998593	-
F52542_MLIG_G1	M2	8.0	-2350.254694	0	0	0.0	0.0027	0.0	0.0	0.0	12015	0.001007999999274034	-
F52542_MLIG_G1	M1	6.0	-2350.255198	0	0	0.0	0.0027	0.0			12015	0.001007999999274034	-
F1800_TASI_G1	M2	7.0	-401.244325	0	0	0.0	0.0061	0.0	0.0	0.0	6176	7.400000004054164e-05	-
F1800_TASI_G1	M1	5.0	-401.244362	0	0	0.0	0.0155	0.0			6176	7.400000004054164e-05	-
F98579_MLIG_G1	M1	6.0	-1429.539536	0	0	0.0	0.0	0.3607			19662	2.7999999929306796e-05	-
F98579_MLIG_G1	M2	8.0	-1429.539522	0	0	0.0	0.0	0.3607	0.0	0.0	19662	2.7999999929306796e-05	-
F80044_MLIG_G1	M1	5.0	-1374.399516	0	0	0.0076	0.0342	0.2232			16582	3.999999989900971e-06	-
F80044_MLIG_G1	M2	7.0	-1374.399514	0	0	0.0086	0.0386	0.2232	0.0	0.0	16582	3.999999989900971e-06	-
F76239_MLIG_G1	M2	8.0	-1129.842198	0	0	0.0005	0.0144	0.0359	0.0	0.0	15950	3.400000014153193e-05	-
F76239_MLIG_G1	M1	6.0	-1129.8422150000001	0	0	0.0005	0.0144	0.0359			15950	3.400000014153193e-05	-
F10085_MLIG_G1	M2	7.0	-3374.646225	0	0	1.5924	78.7452	0.0202	0.0	0.0	159	1.99999976757681e-06	-
F10085_MLIG_G1	M1	5.0	-3374.646226	0	0	1.5933	78.7389	0.0202			159	1.99999976757681e-06	-
F46345_MLIG_G1	M2	7.0	-2141.392599	0	0	0.0	0.0	0.2527	0.0	0.0	11004	2.0000006770715117e-06	-
F46345_MLIG_G1	M1	5.0	-2141.3926	0	0	0.0029	0.0113	0.2527			11004	2.0000006770715117e-06	-
F6411_MLIG_G1	M1	5.0	-2833.952566	0	0	0.0	0.0004	0.0			13939	0.00010600000041449675	-
F6411_MLIG_G1	M2	7.0	-2833.9525129999997	0	0	0.0	0.0	0.0	0.0	0.0	13939	0.00010600000041449675	-
F24205_SMED_G1	M2	7.0	-325.153882	0	0	0.0	0.0	0.0	0.0	0.0	7201	4.400000000259752e-05	-
F24205_SMED_G1	M1	5.0	-325.153904	0	0	0.0	0.0	0.0			7201	4.400000000259752e-05	-
F7548_EMUL_G1	M1	5.0	-458.88421100000005	0	0	0.0	0.0	0.0			15827	3.600000013648241e-05	-
F7548_EMUL_G1	M2	7.0	-458.884193	0	0	0.0	0.0086	0.0	0.0	0.0	15827	3.600000013648241e-05	-
F75651_MLIG_G1	M2	8.0	-985.597655	0	0	0.0033	0.008	0.4143	0.0	0.0	15853	3.999999989900971e-06	-
F75651_MLIG_G1	M1	6.0	-985.597657	0	0	0.0033	0.008	0.4143			15853	3.999999989900971e-06	-
F78940_TSAG_G1	M1	5.0	-354.395735	0	0	0.0051	0.0269	0.1896			16413	3.999999989900971e-06	-
F78940_TSAG_G1	M2	7.0	-354.395733	0	0	0.0068	0.0358	0.1896	0.0	0.0	16413	3.999999989900971e-06	-
F24593_TREG_G1	M2	7.0	-318.064992	0	0	0.0052	0.0178	0.2948	0.0	0.0	7269	0.0	-
F24593_TREG_G1	M1	5.0	-318.064992	0	0	0.004	0.0135	0.2949			7269	0.0	-
F75132_MLIG_G1	M2	7.0	-1967.597329	0	0	16.6667	16.6667	1.0	0.0	0.0	15766	0.0	-
F75132_MLIG_G1	M1	5.0	-1967.597329	0	0	16.6667	16.6667	1.0			15766	0.0	-
F30995_MLIG_G1	M1	10.0	-4423.913709	0	0	0.0	0.0	0.7761			8452	0.0	-
F30995_MLIG_G1	M2	12.0	-4423.913709	0	0	0.0	0.0	0.7761	0.0	0.0	8452	0.0	-
F45082_MLIG_G1	M1	5.0	-64.62753599999999	0	0	0.0	0.1539	0.0			10791	0.0001219999999761967	-
F45082_MLIG_G1	M2	7.0	-64.627475	0	0	0.0	0.1539	0.0	0.0	0.0	10791	0.0001219999999761967	-
F117225_MLIG_G1	M1	5.0	-1303.163239	0	0	16.6667	16.6667	1.0			2890	0.0	-
F117225_MLIG_G1	M2	7.0	-1303.163239	0	0	16.6667	16.6667	1.0	0.0	0.0	2890	0.0	-
F87096_MLIG_G1	M2	7.0	-1307.831323	0	0	0.0	0.0	0.6241	0.0	0.0	17761	-0.00036000000045532943	-
F87096_MLIG_G1	M1	5.0	-1307.8311429999999	0	0	0.0	0.0	0.0			17761	-0.00036000000045532943	-
F12651_SMED_G1	M1	5.0	-442.902758	0	0	0.0	0.0004	0.0			4505	9.1999999995096e-05	-
F12651_SMED_G1	M2	7.0	-442.902712	0	0	0.0	0.0	0.0	0.0	0.0	4505	9.1999999995096e-05	-
F127308_FHEP_G1	M1	24.0	-1314.107713	0	0	0.0	0.0	0.9791			4645	4.000000444648322e-06	-
F127308_FHEP_G1	M2	26.0	-1314.1077109999999	0	0	0.0	0.0	0.9792	0.0	0.0	4645	4.000000444648322e-06	-
F33206_MLIG_G1	M1	6.0	-394.143068	0	0	0.0	0.0	0.0214			8825	0.0004660000000740183	-
F33206_MLIG_G1	M2	8.0	-394.142835	0	0	0.0	0.0	0.0214	0.0	0.0	8825	0.0004660000000740183	-
F116977_SMED_G1	M2	7.0	-1205.0497779999998	0	0	0.0	0.0	0.3662	0.0	0.0	2846	0.0	-
F116977_SMED_G1	M1	5.0	-1205.0497779999998	0	0	0.0036	0.0099	0.3662			2846	0.0	-
F109635_MLIG_G1	M1	6.0	-2872.5559789999998	0	0	0.0031	0.0437	0.0709			1591	2.469051999999465	-
F109635_MLIG_G1	M2	8.0	-2871.321453	0	0	0.0064	0.043	0.1491	0.0	0.0	1591	2.469051999999465	-
F100294_MLIG_G1	M2	8.0	-2324.485633	0	0	0.0172	0.0572	0.3008	0.0	0.0	64	3.1498020000008182	-
F100294_MLIG_G1	M1	6.0	-2326.060534	0	0	0.0097	0.0579	0.168			64	3.1498020000008182	-
F121115_HDIM_G1	M1	6.0	-305.86012400000004	0	0	0.0	0.0	0.9747			3588	-0.4128539999999248	-
F121115_HDIM_G1	M2	8.0	-306.066551	0	0	0.0	0.0	1.0	0.0	0.0	3588	-0.4128539999999248	-
F53167_MLIG_G1	M2	8.0	-1902.398845	0	0	0.0027	0.0035	0.7712	0.0	0.0	12124	0.0	-
F53167_MLIG_G1	M1	6.0	-1902.398845	0	0	0.0027	0.0035	0.7712			12124	0.0	-
F61656_MLIG_G1	M2	7.0	-1349.831035	0	0	0.0	0.0	0.5672	0.0	0.0	13536	0.0	-
F61656_MLIG_G1	M1	5.0	-1349.831035	0	0	0.0047	0.0083	0.5672			13536	0.0	-
F113775_MLIG_G1	M2	16.0	-2904.6726320000002	0	0	0.0	0.0	2.0257	1.0	0.0	2317	1.8147579999995287	-
F113775_MLIG_G1	M1	14.0	-2905.580011	0	0	0.0	0.0	1.0			2317	1.8147579999995287	-
F64020_MLIG_G1	M2	8.0	-1229.276258	0	0	0.0	0.0	34.5304	61.0	39.0	13922	55.378303999999844	***
F64020_MLIG_G1	M1	6.0	-1256.96541	0	0	0.0	0.0	0.6184			13922	55.378303999999844	***
F103450_HMIC_G1	M1	5.0	-529.549383	0	0	0.005	0.005	1.0			570	0.3122280000000046	-
F103450_HMIC_G1	M2	7.0	-529.393269	0	0	0.0148	0.0081	1.8207	0.0	0.0	570	0.3122280000000046	-
F109125_MLIG_G1	M2	8.0	-882.926958	0	0	0.0	0.0	0.3149	0.0	0.0	1493	1.9999999949504854e-06	-
F109125_MLIG_G1	M1	6.0	-882.926959	0	0	0.0	0.0	0.3149			1493	1.9999999949504854e-06	-
F80999_MLIG_G1	M2	7.0	-674.7750110000001	0	0	0.0	0.0	0.355	0.0	0.0	16719	-0.003118000000313259	-
F80999_MLIG_G1	M1	5.0	-674.7734519999999	0	0	0.0026	0.0075	0.3501			16719	-0.003118000000313259	-
F52777_SMED_G1	M1	5.0	-884.780173	0	0	0.8549	1.7516	0.4881			12048	0.0	-
F52777_SMED_G1	M2	7.0	-884.780173	0	0	0.8549	1.7516	0.4881	0.0	0.0	12048	0.0	-
F108980_HDIM_G1	M1	5.0	-650.54856	0	0	0.0	0.0	0.0292			1473	9.399999999004649e-05	-
F108980_HDIM_G1	M2	7.0	-650.548513	0	0	0.0	0.0	0.0	0.0	0.0	1473	9.399999999004649e-05	-
F81112_SMED_G1	M2	8.0	-1182.5106349999999	0	0	16.6667	16.6667	1.0	0.0	0.0	16738	0.0	-
F81112_SMED_G1	M1	6.0	-1182.5106349999999	0	0	16.6667	16.6667	1.0			16738	0.0	-
F121016_SMED_G1	M1	5.0	-201.952678	0	0	0.0	0.0	0.0			3573	-0.00022999999998774	-
F121016_SMED_G1	M2	7.0	-201.95279299999999	0	0	0.0	0.0	0.7795	0.0	0.0	3573	-0.00022999999998774	-
F124359_TREG_G1	M1	6.0	-1423.139784	0	0	0.0173	0.0284	0.6108			4148	0.6045579999999973	-
F124359_TREG_G1	M2	8.0	-1422.837505	0	0	0.0009	0.0012	0.7516	0.0	0.0	4148	0.6045579999999973	-
F48888_MLIG_G1	M1	5.0	-585.256952	0	0	0.0019	0.0425	0.0452			11410	5.999999757477781e-06	-
F48888_MLIG_G1	M2	7.0	-585.2569490000001	0	0	0.0012	0.0269	0.0452	0.0	0.0	11410	5.999999757477781e-06	-
F103809_MLIG_G1	M1	5.0	-2080.2969989999997	0	0	0.1013	0.2096	0.4834			624	195.76190599999927	***
F103809_MLIG_G1	M2	7.0	-1982.416046	0	0	1.8384	0.008	229.4793	94.0	61.0	624	195.76190599999927	***
F20736_MLIG_G1	M1	7.0	-1378.654931	0	0	0.0	0.0	1.0			6646	54.03623400000015	***
F20736_MLIG_G1	M2	9.0	-1351.636814	0	0	0.0	0.0	22.6613	91.0	61.0	6646	54.03623400000015	***
F44543_MLIG_G1	M2	8.0	-1384.709357	0	0	0.0015	0.0122	0.1216	0.0	0.0	10689	0.903823999999986	-
F44543_MLIG_G1	M1	6.0	-1385.161269	0	0	0.0004	0.0132	0.0328			10689	0.903823999999986	-
F120328_MLIG_G1	M2	7.0	-1437.257273	0	0	23.6938	2.3809	9.9518	65.0	0.0	3427	0.8700340000000324	-
F120328_MLIG_G1	M1	5.0	-1437.69229	0	0	3.5767	3.5767	1.0			3427	0.8700340000000324	-
F120812_SMED_G1	M2	7.0	-1096.957621	0	0	0.0	0.0094	0.0	0.0	0.0	3524	9.000000000014552e-05	-
F120812_SMED_G1	M1	5.0	-1096.957666	0	0	0.0	0.0	0.0			3524	9.000000000014552e-05	-
F69100_TREG_G1	M1	5.0	-484.13652199999996	0	0	15.4671	20.1533	0.7675			14794	0.0	-
F69100_TREG_G1	M2	7.0	-484.13652199999996	0	0	16.2	16.2	1.0	0.0	0.0	14794	0.0	-
F43370_HDIM_G1	M2	7.0	-598.785887	0	0	0.0	0.0	0.0	0.0	0.0	10473	0.0	-
F43370_HDIM_G1	M1	5.0	-598.785887	0	0	0.0	0.0	0.0			10473	0.0	-
F120263_MLIG_G1	M2	8.0	-2249.617262	0	0	0.0	0.0	0.2273	0.0	0.0	3417	3.99999953515362e-06	-
F120263_MLIG_G1	M1	6.0	-2249.617264	0	0	0.0	0.0	0.2273			3417	3.99999953515362e-06	-
F18940_MLIG_G1	M2	7.0	-3117.997997	0	0	0.0	0.0004	0.0	0.0	0.0	6340	-0.018672000000151456	-
F18940_MLIG_G1	M1	5.0	-3117.988661	0	0	0.0	0.0001	0.0			6340	-0.018672000000151456	-
F39854_MLIG_G1	M1	6.0	-2113.550642	0	0	0.0004	0.03	0.0144			9937	0.0	-
F39854_MLIG_G1	M2	8.0	-2113.550642	0	0	0.0004	0.03	0.0144	0.0	0.0	9937	0.0	-
F6514_SMAR_G1	M2	7.0	-1450.953942	0	0	0.0	0.0	0.7509999999999999	0.0	0.0	14117	0.0	-
F6514_SMAR_G1	M1	5.0	-1450.953942	0	0	0.006	0.008	0.7509999999999999			14117	0.0	-
F61793_MLIG_G1	M1	6.0	-1829.984525	0	0	0.0015	0.0122	0.1231			13562	15.187861999999768	***
F61793_MLIG_G1	M2	8.0	-1822.3905940000002	0	0	0.0061	0.0093	0.6559	2.0	0.0	13562	15.187861999999768	***
F89325_MLIG_G1	M1	6.0	-719.195347	0	0	0.0	0.0211	0.0			18123	0.00020399999993969686	-
F89325_MLIG_G1	M2	8.0	-719.195245	0	0	0.0	0.0211	0.0	0.0	0.0	18123	0.00020399999993969686	-
F52388_MLIG_G1	M1	6.0	-1265.7730980000001	0	0	1.9965	1.9965	1.0			11987	13.338618000000224	***
F52388_MLIG_G1	M2	8.0	-1259.103789	0	0	0.0	0.0	2.958	4.0	0.0	11987	13.338618000000224	***
F13764_MLIG_G1	M1	14.0	-181.507454	0	0	0.0	0.0	0.9376			5488	0.7108599999999683	-
F13764_MLIG_G1	M2	16.0	-181.152024	0	0	0.0	0.0	2.9377	1.0	0.0	5488	0.7108599999999683	-
F51329_SMED_G1	M2	9.0	-316.523475	0	0	0.0	0.0	6.792000000000001	4.0	1.0	11813	16.875145999999972	***
F51329_SMED_G1	M1	7.0	-324.961048	0	0	0.0	0.0	0.4822			11813	16.875145999999972	***
F90543_MLIG_G1	M2	24.0	-4356.048986	0	0	9.7695	9.7695	1.0	0.0	0.0	18333	0.002620000001115841	-
F90543_MLIG_G1	M1	22.0	-4356.050296	0	0	0.0	0.0	1.0			18333	0.002620000001115841	-
F97466_MLIG_G1	M1	6.0	-1204.0647880000001	0	0	0.0	0.0	0.1072			19484	4.000000444648322e-06	-
F97466_MLIG_G1	M2	8.0	-1204.064786	0	0	0.0	0.0	0.1072	0.0	0.0	19484	4.000000444648322e-06	-
F78751_MLIG_G1	M1	7.0	-549.54518	0	0	8.1891	36.5784	0.2239			16378	3.999999989900971e-05	-
F78751_MLIG_G1	M2	9.0	-549.54516	0	0	8.1889	36.5788	0.2239	0.0	0.0	16378	3.999999989900971e-05	-
F41338_MLIG_G1	M2	8.0	-619.3539099999999	0	0	0.0	0.0067	0.0	0.0	0.0	10145	3.80000001314329e-05	-
F41338_MLIG_G1	M1	6.0	-619.353929	0	0	0.0	0.0067	0.0			10145	3.80000001314329e-05	-
F106178_MLIG_G1	M2	8.0	-1500.5135380000002	0	0	0.0023	0.0154	0.1499	0.0	0.0	1015	0.9683419999996659	-
F106178_MLIG_G1	M1	6.0	-1500.997709	0	0	0.0064	0.0577	0.1104			1015	0.9683419999996659	-
F57_HDIM_G1	M1	5.0	-59.118294999999996	0	0	1.3329	1.3329	1.0			12938	3.278409999999994	-
F57_HDIM_G1	M2	7.0	-57.47909	0	0	20.5341	0.5762	35.6366	4.0	3.0	12938	3.278409999999994	-
F634_TREG_G1	M2	7.0	-680.777651	0	0	0.0	0.0	118.7517	0.0	0.0	13839	7.200000004559115e-05	-
F634_TREG_G1	M1	5.0	-680.777687	0	0	0.0	0.0	1.0			13839	7.200000004559115e-05	-
F113745_MLIG_G1	M1	6.0	-4277.596133	0	0	0.0	0.0	0.0298			2313	1.799999881768599e-05	-
F113745_MLIG_G1	M2	8.0	-4277.596124000001	0	0	0.0	0.0	0.0298	0.0	0.0	2313	1.799999881768599e-05	-
F88184_MLIG_G1	M1	5.0	-226.870775	0	0	9.8842	9.8842	1.0			17933	-0.00045399999999062857	-
F88184_MLIG_G1	M2	7.0	-226.871002	0	0	7.8941	7.7333	1.0208	0.0	0.0	17933	-0.00045399999999062857	-
F100242_TSAG_G1	M2	7.0	-767.502029	0	0	1.1853	0.0047	251.5799	33.0	26.0	48	101.51260000000002	***
F100242_TSAG_G1	M1	5.0	-818.258329	0	0	0.0943	0.2413	0.3908			48	101.51260000000002	***
F29380_TASI_G1	M2	8.0	-1309.392532	0	0	0.0	0.0	0.8856	0.0	0.0	8173	-1.1999999969702912e-05	-
F29380_TASI_G1	M1	6.0	-1309.392526	0	0	0.0	0.0	0.7434			8173	-1.1999999969702912e-05	-
F84231_SMED_G1	M2	7.0	-782.702988	0	0	0.003	0.0297	0.1021	0.0	0.0	17250	1.3999999964653398e-05	-
F84231_SMED_G1	M1	5.0	-782.702995	0	0	0.0028	0.027000000000000003	0.1021			17250	1.3999999964653398e-05	-
F120366_TREG_G1	M1	5.0	-1081.95639	0	0	1.1804	5.4673	0.2159			3441	0.0	-
F120366_TREG_G1	M2	7.0	-1081.95639	0	0	1.1804	5.4673	0.2159	0.0	0.0	3441	0.0	-
F14128_MLIG_G1	M2	8.0	-600.2928400000001	0	0	0.0	0.0159	0.0	0.0	0.0	5549	0.0004879999999047868	-
F14128_MLIG_G1	M1	6.0	-600.293084	0	0	0.0	0.0159	0.0			5549	0.0004879999999047868	-
F55166_HDIM_G1	M2	7.0	-472.515927	0	0	0.0	0.0	0.9366	0.0	0.0	12462	-4.400000000259752e-05	-
F55166_HDIM_G1	M1	5.0	-472.515905	0	0	0.0	0.0	0.0			12462	-4.400000000259752e-05	-
F105867_MLIG_G1	M2	7.0	-1191.80988	0	0	0.0028	0.0303	0.0919	0.0	0.0	959	0.005349999999907595	-
F105867_MLIG_G1	M1	5.0	-1191.812555	0	0	0.0021	0.0253	0.0834			959	0.005349999999907595	-
F29539_SJAP_G1	M1	5.0	-689.276659	0	0	0.0075	0.0177	0.4228			8188	1.9999999949504854e-06	-
F29539_SJAP_G1	M2	7.0	-689.276658	0	0	0.0105	0.0248	0.4228	0.0	0.0	8188	1.9999999949504854e-06	-
F32570_SMED_G1	M2	32.0	-224.339725	0	0	0.0	0.0	5.2832	2.0	2.0	8710	9.293022000000008	***
F32570_SMED_G1	M1	30.0	-228.986236	0	0	0.0	0.0	0.5031			8710	9.293022000000008	***
F26404_OVIV_G1	M1	5.0	-270.203944	0	0	0.0158	0.0158	1.0			7588	0.4833919999999807	-
F26404_OVIV_G1	M2	7.0	-269.962248	0	0	0.0188	0.0088	2.1373	0.0	0.0	7588	0.4833919999999807	-
F98510_MLIG_G1	M1	5.0	-1401.437251	0	0	0.0039	0.017	0.2308			19653	3.999999989900971e-06	-
F98510_MLIG_G1	M2	7.0	-1401.437249	0	0	0.0	0.0	0.2308	0.0	0.0	19653	3.999999989900971e-06	-
F4334_MCOR_G1	M1	7.0	-1944.007809	0	0	3.2307	3.2307	1.0			10469	2.1004339999994954	-
F4334_MCOR_G1	M2	9.0	-1942.9575920000002	0	0	0.0	0.0	3.6972	23.0	0.0	10469	2.1004339999994954	-
F66109_MLIG_G1	M2	22.0	-1938.411113	0	0	0.0	0.0	1.0	0.0	0.0	14306	0.001160000000254513	-
F66109_MLIG_G1	M1	20.0	-1938.411693	0	0	0.0	0.0	1.0			14306	0.001160000000254513	-
F65038_TASI_G1	M1	5.0	-406.60173199999997	0	0	0.0	0.0	0.77			14094	3.999999989900971e-06	-
F65038_TASI_G1	M2	7.0	-406.60173	0	0	0.0	0.0	1.5015	0.0	0.0	14094	3.999999989900971e-06	-
F16612_SMED_G1	M1	5.0	-274.624559	0	0	0.0	0.0217	0.0			5944	0.005319999999869651	-
F16612_SMED_G1	M2	7.0	-274.62189900000004	0	0	0.0	0.0	0.0	0.0	0.0	5944	0.005319999999869651	-
F127443_MLIG_G1	M2	7.0	-1781.4754649999998	0	0	0.0	0.0	0.1498	0.0	0.0	4664	0.0005320000000210712	-
F127443_MLIG_G1	M1	5.0	-1781.4757309999998	0	0	0.0061	0.0412	0.1477			4664	0.0005320000000210712	-
F61265_HDIM_G1	M1	6.0	-307.651994	0	0	0.0	0.0	0.7434			13476	0.0	-
F61265_HDIM_G1	M2	8.0	-307.651994	0	0	0.0	0.0	0.8856	0.0	0.0	13476	0.0	-
F104192_MLIG_G1	M2	7.0	-423.752736	0	0	0.0048	0.0141	0.3406	0.0	0.0	692	0.0	-
F104192_MLIG_G1	M1	5.0	-423.752736	0	0	0.0033	0.0097	0.3406			692	0.0	-
F1832_MLIG_G1	M2	7.0	-495.993905	0	0	0.0	0.0	0.2175	0.0	0.0	6231	0.0	-
F1832_MLIG_G1	M1	5.0	-495.993905	0	0	0.0012	0.0055	0.2175			6231	0.0	-
F22202_MLIG_G1	M2	7.0	-2934.3526420000003	0	0	0.0	0.0	0.1485	0.0	0.0	6884	2.0421199999991586	-
F22202_MLIG_G1	M1	5.0	-2935.373702	0	0	0.0015	0.0141	0.1062			6884	2.0421199999991586	-
F42946_TASI_G1	M2	7.0	-1862.61123	0	0	0.0	0.0	1.0	0.0	0.0	10416	-1.7999999727180693e-05	-
F42946_TASI_G1	M1	5.0	-1862.6112210000001	0	0	0.0	0.0	0.0			10416	-1.7999999727180693e-05	-
F105663_MLIG_G1	M2	8.0	-1127.703524	0	0	0.0	0.0	0.1136	0.0	0.0	927	0.00032000000010157237	-
F105663_MLIG_G1	M1	6.0	-1127.703684	0	0	0.0	0.0	0.1137			927	0.00032000000010157237	-
F101736_MLIG_G1	M1	6.0	-1647.909078	0	0	0.0	0.0	0.0801			297	9.999999747378752e-06	-
F101736_MLIG_G1	M2	8.0	-1647.909073	0	0	0.0	0.0	0.0801	0.0	0.0	297	9.999999747378752e-06	-
F112672_SMAR_G1	M2	8.0	-823.559231	0	0	0.0013	0.0087	0.1493	0.0	0.0	2125	-0.01785399999994297	-
F112672_SMAR_G1	M1	6.0	-823.550304	0	0	0.0019	0.0132	0.1461			2125	-0.01785399999994297	-
F57246_MLIG_G1	M1	5.0	-1313.511463	0	0	0.0062	0.0127	0.4864			12810	2.000000222324161e-06	-
F57246_MLIG_G1	M2	7.0	-1313.511462	0	0	0.0	0.0	0.4864	0.0	0.0	12810	2.000000222324161e-06	-
F58862_MLIG_G1	M2	14.0	-1145.5886449999998	0	0	0.0	0.0	0.2776	0.0	0.0	13070	0.0	-
F58862_MLIG_G1	M1	12.0	-1145.5886449999998	0	0	0.0	0.0	0.2776			13070	0.0	-
F88822_MLIG_G1	M1	6.0	-1267.13931	0	0	0.0	0.0	0.389			18038	0.18230799999992087	-
F88822_MLIG_G1	M2	8.0	-1267.048156	0	0	0.0	0.0	1.0673	0.0	0.0	18038	0.18230799999992087	-
F27138_MLIG_G1	M2	7.0	-394.400534	0	0	0.0	0.0	0.0	0.0	0.0	7784	4.999999998744897e-05	-
F27138_MLIG_G1	M1	5.0	-394.400559	0	0	0.0	0.0	0.0			7784	4.999999998744897e-05	-
F24825_MLIG_G1	M1	34.0	-4388.258623	0	0	0.0	0.0	0.9918			7304	46.08751400000074	***
F24825_MLIG_G1	M2	36.0	-4365.214865999999	0	0	0.0	0.0	10.04	74.0	58.0	7304	46.08751400000074	***
F46105_MLIG_G1	M2	8.0	-404.210739	0	0	0.0	0.0	0.2734	0.0	0.0	10959	5.999999984851456e-06	-
F46105_MLIG_G1	M1	6.0	-404.210742	0	0	0.0	0.0	0.2734			10959	5.999999984851456e-06	-
F7366_MCOR_G1	M2	7.0	-405.15101699999997	0	0	0.0553	0.1756	0.3148	0.0	0.0	15519	5.000000010113581e-05	-
F7366_MCOR_G1	M1	5.0	-405.151042	0	0	0.0553	0.1756	0.3148			15519	5.000000010113581e-05	-
F71758_MLIG_G1	M1	14.0	-2548.560695	0	0	0.0	0.0	0.2277			15222	0.018634000000020023	-
F71758_MLIG_G1	M2	16.0	-2548.551378	0	0	0.0	0.0	0.2287	0.0	0.0	15222	0.018634000000020023	-
F56731_MLIG_G1	M2	8.0	-703.77869	0	0	0.0	0.0	0.2737	0.0	0.0	12724	1.9999999949504854e-06	-
F56731_MLIG_G1	M1	6.0	-703.778691	0	0	0.0	0.0	0.2737			12724	1.9999999949504854e-06	-
F88892_MLIG_G1	M1	6.0	-1345.9546269999998	0	0	0.0016	0.006999999999999999	0.2285			18051	-6.000000666972483e-06	-
